Gender,score
male,0.83152
female,0.83148
male,0.83148
male,0.83143
female,0.83138
female,0.83138
male,0.83129
male,0.83129
male,0.83129
female,0.83124
male,0.83124
male,0.83119
male,0.83119
male,0.83119
male,0.83119
male,0.83114
male,0.83109
male,0.83109
male,0.83109
male,0.83105
male,0.83105
male,0.83105
male,0.831
male,0.831
male,0.8309
male,0.8309
male,0.8309
female,0.83086
male,0.83086
male,0.83086
female,0.83081
female,0.83081
male,0.83076
female,0.83076
male,0.83076
male,0.83071
male,0.83071
male,0.83062
male,0.83062
male,0.83057
male,0.83057
male,0.83052
male,0.83047
male,0.83047
male,0.83047
male,0.83043
male,0.83043
male,0.83038
male,0.83038
female,0.83038
male,0.83033
female,0.83033
male,0.83028
male,0.83023
male,0.83019
female,0.83019
male,0.83019
male,0.83014
male,0.83014
male,0.83009
female,0.83009
female,0.83009
male,0.83009
male,0.83004
male,0.82999
male,0.82995
male,0.8299
male,0.8299
male,0.8299
male,0.8299
male,0.82985
male,0.8298
male,0.8298
male,0.8298
female,0.8298
male,0.8298
male,0.82976
male,0.82976
male,0.82976
male,0.82976
female,0.82971
male,0.82971
male,0.82966
male,0.82961
male,0.82961
female,0.82956
male,0.82952
male,0.82947
male,0.82947
male,0.82947
male,0.82947
male,0.82942
female,0.82942
male,0.82942
male,0.82937
male,0.82937
male,0.82937
male,0.82937
male,0.82933
male,0.82928
female,0.82928
male,0.82928
male,0.82928
female,0.82928
male,0.82923
male,0.82923
male,0.82918
female,0.82918
female,0.82913
male,0.82913
male,0.82913
male,0.82913
male,0.82909
female,0.82909
male,0.82899
male,0.82899
male,0.82899
male,0.82894
male,0.82894
male,0.8289
male,0.82885
female,0.82885
male,0.82885
male,0.8288
male,0.8288
male,0.8288
male,0.82875
female,0.82875
male,0.8287
male,0.8287
female,0.8287
male,0.8287
male,0.82866
male,0.82861
male,0.82861
male,0.82861
female,0.82861
male,0.82861
male,0.82856
male,0.82856
female,0.82856
male,0.82856
male,0.82856
male,0.82856
male,0.82851
male,0.82846
male,0.82846
male,0.82846
male,0.82846
male,0.82846
male,0.82842
male,0.82842
male,0.82837
male,0.82837
male,0.82832
male,0.82832
male,0.82827
female,0.82827
male,0.82827
male,0.82827
male,0.82827
male,0.82823
male,0.82823
female,0.82823
male,0.82823
male,0.82823
male,0.82818
male,0.82818
male,0.82818
male,0.82818
female,0.82813
male,0.82803
male,0.82803
male,0.82803
female,0.82803
male,0.82799
male,0.82799
male,0.82794
male,0.82794
male,0.82794
female,0.82794
male,0.82794
male,0.82794
male,0.82789
male,0.82789
male,0.82789
male,0.82784
male,0.82784
male,0.82784
male,0.82784
male,0.8278
female,0.8278
male,0.8278
male,0.8277
male,0.8277
male,0.8277
male,0.8277
male,0.82765
male,0.82765
male,0.82765
male,0.82765
male,0.8276
male,0.8276
male,0.8276
male,0.82756
female,0.82756
male,0.82756
male,0.82751
male,0.82751
male,0.82751
male,0.82751
male,0.82746
female,0.82732
male,0.82732
male,0.82732
male,0.82727
male,0.82727
male,0.82727
male,0.82727
male,0.82722
male,0.82717
male,0.82717
male,0.82717
female,0.82713
male,0.82713
male,0.82713
male,0.82713
male,0.82708
male,0.82703
male,0.82703
male,0.82703
male,0.82703
male,0.82698
male,0.82698
male,0.82694
male,0.82689
male,0.82689
male,0.82689
male,0.82684
male,0.82684
male,0.82684
male,0.82684
female,0.82684
male,0.82679
male,0.82679
female,0.82679
male,0.82674
male,0.8267
male,0.8267
male,0.8267
male,0.82665
male,0.82665
male,0.82665
male,0.8266
male,0.8265
male,0.8265
male,0.82646
male,0.82646
male,0.82646
male,0.82646
male,0.82641
male,0.82641
male,0.82641
male,0.82641
male,0.82631
male,0.82631
male,0.82622
male,0.82622
female,0.82622
male,0.82617
male,0.82617
male,0.82617
male,0.82612
male,0.82612
male,0.82612
male,0.82607
male,0.82607
male,0.82607
male,0.82607
male,0.82607
male,0.82607
male,0.82603
male,0.82603
male,0.82598
female,0.82593
female,0.82593
male,0.82584
female,0.82584
female,0.82584
male,0.82584
male,0.82579
male,0.82574
male,0.82574
male,0.82574
male,0.82574
male,0.82574
female,0.82574
female,0.82569
female,0.82564
male,0.82564
male,0.82564
male,0.82564
male,0.8256
male,0.8256
male,0.8256
male,0.8256
male,0.82555
male,0.8255
male,0.8255
male,0.82545
male,0.82541
male,0.82541
male,0.82541
male,0.82536
male,0.82536
male,0.82536
female,0.82536
female,0.82531
male,0.82531
male,0.82531
female,0.82531
male,0.82526
male,0.82526
male,0.82517
male,0.82517
male,0.82517
male,0.82512
male,0.82512
male,0.82507
male,0.82507
male,0.82502
female,0.82497
male,0.82493
male,0.82493
male,0.82493
male,0.82493
male,0.82488
male,0.82488
male,0.82483
male,0.82483
male,0.82478
male,0.82478
male,0.82478
male,0.82469
female,0.82469
male,0.82469
female,0.82469
male,0.82469
female,0.82464
female,0.82459
male,0.82459
male,0.82454
male,0.82454
male,0.8245
male,0.8245
male,0.8245
male,0.82445
male,0.82445
female,0.82445
male,0.82445
male,0.8244
male,0.82435
male,0.82435
male,0.82435
female,0.82435
male,0.82431
male,0.82431
male,0.82431
male,0.82426
male,0.82421
male,0.82421
male,0.82421
male,0.82421
male,0.82421
male,0.82421
female,0.82416
male,0.82416
male,0.82416
male,0.82416
male,0.82411
female,0.82411
male,0.82411
male,0.82411
male,0.82411
male,0.82407
male,0.82402
male,0.82397
female,0.82397
male,0.82392
male,0.82392
male,0.82392
male,0.82392
male,0.82392
male,0.82388
male,0.82388
male,0.82383
female,0.82378
male,0.82378
male,0.82368
male,0.82368
male,0.82364
male,0.82364
male,0.82364
male,0.82364
female,0.82364
male,0.82354
male,0.82354
male,0.82354
male,0.82354
male,0.82349
male,0.82349
female,0.82349
female,0.82349
male,0.82345
male,0.82345
male,0.82345
male,0.8234
male,0.8234
male,0.8234
male,0.8234
male,0.8234
male,0.82335
male,0.82335
male,0.8233
male,0.8233
male,0.82325
female,0.82321
male,0.82321
male,0.82321
male,0.82316
male,0.82316
male,0.82311
male,0.82306
male,0.82306
male,0.82297
male,0.82297
male,0.82292
female,0.82292
female,0.82287
male,0.82287
male,0.82282
male,0.82282
male,0.82278
male,0.82278
male,0.82273
male,0.82273
male,0.82273
male,0.82268
male,0.82268
female,0.82268
male,0.82268
male,0.82263
female,0.82263
female,0.82263
male,0.82258
male,0.82254
female,0.82249
male,0.82249
female,0.82249
male,0.82249
male,0.82249
male,0.82244
male,0.82244
male,0.82244
male,0.82244
male,0.82235
female,0.8223
male,0.82225
male,0.82225
male,0.82225
male,0.8222
male,0.82215
male,0.82215
female,0.82215
male,0.82211
male,0.82206
male,0.82206
male,0.82201
male,0.82201
male,0.82201
female,0.82192
female,0.82192
male,0.82192
female,0.82182
male,0.82182
male,0.82177
male,0.82172
male,0.82172
male,0.82168
male,0.82168
male,0.82168
male,0.82158
female,0.82158
male,0.82153
male,0.82153
female,0.82153
male,0.82148
male,0.82148
female,0.82144
female,0.82139
male,0.82139
male,0.82139
female,0.82134
male,0.82125
female,0.82125
male,0.82125
male,0.82125
male,0.82125
female,0.82125
female,0.82125
male,0.82125
male,0.8212
male,0.82115
male,0.82115
female,0.8211
male,0.82105
male,0.82105
male,0.82101
male,0.82096
male,0.82091
male,0.82091
male,0.82091
male,0.82086
male,0.82086
female,0.82086
male,0.82086
female,0.82082
male,0.82082
male,0.82082
male,0.82077
male,0.82077
male,0.82077
male,0.82072
male,0.82072
male,0.82062
male,0.82062
female,0.82058
male,0.82058
female,0.82058
male,0.82058
female,0.82058
male,0.82053
male,0.82053
male,0.82053
male,0.82048
male,0.82043
male,0.82043
male,0.82043
male,0.82039
female,0.82034
female,0.82034
male,0.82034
male,0.82029
male,0.82029
male,0.82024
male,0.82024
male,0.82024
male,0.82019
male,0.8201
male,0.8201
male,0.8201
male,0.8201
male,0.82005
female,0.82005
male,0.82
female,0.82
male,0.81996
male,0.81991
male,0.81991
male,0.81986
male,0.81981
male,0.81981
female,0.81976
male,0.81976
female,0.81976
male,0.81967
female,0.81967
male,0.81962
male,0.81962
male,0.81962
male,0.81957
female,0.81957
male,0.81952
male,0.81952
male,0.81952
male,0.81952
male,0.81952
female,0.81948
male,0.81948
male,0.81948
male,0.81943
female,0.81943
male,0.81938
female,0.81938
male,0.81938
male,0.81938
male,0.81933
male,0.81929
male,0.81924
male,0.81914
male,0.81909
male,0.81905
female,0.819
male,0.81895
male,0.81895
male,0.8189
male,0.8189
female,0.81886
male,0.81886
male,0.81886
male,0.81886
male,0.81886
male,0.81886
male,0.81881
male,0.81876
male,0.81876
male,0.81876
male,0.81871
male,0.81871
female,0.81857
female,0.81857
male,0.81857
male,0.81852
male,0.81847
male,0.81847
male,0.81843
male,0.81843
male,0.81838
female,0.81838
female,0.81838
male,0.81838
male,0.81833
male,0.81833
male,0.81833
male,0.81833
male,0.81828
male,0.81823
male,0.81823
male,0.81823
male,0.81819
male,0.81819
female,0.81814
male,0.81814
male,0.81809
male,0.81809
male,0.81804
female,0.81804
male,0.81799
female,0.81799
female,0.81799
male,0.81799
female,0.81799
male,0.81795
male,0.81795
male,0.81795
male,0.8179
male,0.8179
male,0.8179
male,0.8179
male,0.8178
female,0.8178
male,0.81776
male,0.81776
male,0.81771
male,0.81771
male,0.81771
male,0.81771
female,0.81766
male,0.81766
male,0.81766
male,0.81766
male,0.81766
male,0.81761
female,0.81761
male,0.81761
male,0.81761
male,0.81756
male,0.81756
male,0.81752
male,0.81747
female,0.81737
male,0.81737
male,0.81737
male,0.81737
male,0.81737
male,0.81733
male,0.81728
male,0.81723
male,0.81723
male,0.81718
male,0.81713
male,0.81713
female,0.81709
male,0.81709
male,0.81704
female,0.81699
female,0.81699
male,0.81699
male,0.8169
female,0.8169
male,0.8169
male,0.81685
male,0.81685
female,0.81685
female,0.8168
male,0.8168
male,0.8168
male,0.81675
female,0.81675
male,0.81675
male,0.8167
male,0.81666
male,0.81666
female,0.81666
male,0.81661
male,0.81661
male,0.81661
male,0.81656
male,0.81656
male,0.81656
female,0.81651
male,0.81651
male,0.81651
male,0.81651
male,0.81651
female,0.81651
male,0.81647
male,0.81642
male,0.81637
male,0.81632
male,0.81632
male,0.81632
male,0.81632
male,0.81627
male,0.81618
male,0.81618
male,0.81618
female,0.81618
male,0.81613
female,0.81613
male,0.81613
male,0.81608
male,0.81608
male,0.81608
male,0.81608
male,0.81603
male,0.81603
male,0.81603
male,0.81599
male,0.81599
male,0.81594
female,0.81594
male,0.81589
female,0.81589
male,0.81589
male,0.81584
female,0.81584
male,0.8158
male,0.8158
male,0.81575
male,0.8157
female,0.81565
male,0.81565
male,0.81565
male,0.81565
male,0.81565
male,0.8156
male,0.8156
male,0.8156
male,0.8156
male,0.8156
male,0.81556
male,0.81556
male,0.81556
female,0.81551
male,0.81546
male,0.81541
female,0.81541
male,0.81541
female,0.81537
female,0.81537
male,0.81532
male,0.81532
male,0.81532
male,0.81527
female,0.81522
male,0.81522
male,0.81522
female,0.81517
male,0.81513
male,0.81508
male,0.81508
female,0.81503
male,0.81503
male,0.81503
male,0.81503
male,0.81498
male,0.81498
female,0.81498
male,0.81494
male,0.81494
male,0.81494
female,0.81489
male,0.81489
male,0.81489
male,0.81489
male,0.81489
female,0.81489
male,0.81484
female,0.81484
male,0.81484
male,0.81484
male,0.81479
male,0.81479
female,0.81479
male,0.81479
male,0.81474
male,0.8147
male,0.81465
male,0.81465
male,0.81465
male,0.8146
male,0.8146
male,0.81455
male,0.81455
female,0.8145
male,0.8145
male,0.8145
male,0.8145
male,0.81446
male,0.81446
male,0.81436
male,0.81436
male,0.81431
male,0.81422
male,0.81422
female,0.81417
female,0.81417
female,0.81417
male,0.81412
male,0.81412
male,0.81412
male,0.81412
female,0.81412
male,0.81407
male,0.81407
female,0.81407
male,0.81403
male,0.81403
male,0.81398
male,0.81393
male,0.81388
male,0.81388
male,0.81388
female,0.81384
female,0.81384
male,0.81384
male,0.81379
female,0.81379
male,0.81379
male,0.81379
male,0.81379
male,0.81379
male,0.81379
male,0.81374
male,0.81369
female,0.81369
male,0.81369
male,0.81369
male,0.81364
male,0.81364
male,0.81355
male,0.81355
male,0.81355
male,0.8135
male,0.8135
male,0.81345
male,0.81345
female,0.81341
male,0.81341
male,0.81341
female,0.81336
male,0.81336
male,0.81331
male,0.81317
female,0.81312
male,0.81312
female,0.81312
male,0.81312
male,0.81312
female,0.81312
male,0.81307
male,0.81307
male,0.81307
male,0.81307
female,0.81302
male,0.81302
male,0.81302
male,0.81302
male,0.81293
male,0.81293
male,0.81293
female,0.81293
male,0.81288
male,0.81288
male,0.81288
female,0.81288
male,0.81288
female,0.81288
male,0.81283
female,0.81283
male,0.81278
female,0.81278
male,0.81278
male,0.81278
male,0.81274
male,0.81264
female,0.81264
male,0.81264
female,0.81264
male,0.81259
female,0.81259
male,0.81254
male,0.8125
male,0.8125
female,0.8125
male,0.8125
female,0.8125
male,0.81245
male,0.81245
male,0.8124
male,0.8124
male,0.8124
male,0.81235
male,0.81235
male,0.81235
female,0.81235
female,0.81231
male,0.81231
male,0.81226
male,0.81226
female,0.81226
male,0.81221
male,0.81221
female,0.81216
male,0.81216
female,0.81216
male,0.81211
female,0.81211
male,0.81211
female,0.81211
male,0.81207
male,0.81207
male,0.81207
female,0.81202
male,0.81202
male,0.81202
female,0.81192
male,0.81192
male,0.81192
female,0.81192
male,0.81188
male,0.81188
male,0.81188
female,0.81183
male,0.81183
male,0.81178
male,0.81178
male,0.81178
male,0.81178
male,0.81173
female,0.81173
male,0.81168
male,0.81168
male,0.81168
female,0.81164
male,0.81164
male,0.81154
male,0.81154
male,0.81154
male,0.81154
male,0.81154
male,0.81149
male,0.81149
male,0.81149
male,0.81145
male,0.81145
male,0.81145
male,0.8114
male,0.8114
male,0.81135
female,0.8113
female,0.8113
female,0.8113
male,0.81125
female,0.81121
male,0.81116
male,0.81111
male,0.81111
male,0.81106
male,0.81106
female,0.81101
male,0.81101
female,0.81101
female,0.81097
female,0.81092
male,0.81092
male,0.81082
female,0.81082
male,0.81082
female,0.81078
female,0.81078
male,0.81078
male,0.81068
male,0.81068
male,0.81063
female,0.81063
male,0.81063
male,0.81063
male,0.81054
male,0.81054
male,0.81049
male,0.81049
male,0.81049
male,0.81044
female,0.81039
male,0.81039
female,0.81039
male,0.81035
male,0.81035
male,0.81035
female,0.8103
female,0.8103
male,0.8103
male,0.81025
male,0.81025
male,0.81025
male,0.8102
male,0.8102
male,0.8102
male,0.8102
female,0.81015
male,0.81015
male,0.81015
male,0.81011
male,0.81006
male,0.81006
male,0.81001
male,0.81001
male,0.80996
male,0.80992
female,0.80992
male,0.80992
male,0.80992
male,0.80987
male,0.80987
male,0.80987
female,0.80982
female,0.80977
female,0.80977
male,0.80972
male,0.80972
male,0.80972
male,0.80972
male,0.80972
male,0.80963
male,0.80963
male,0.80963
male,0.80958
male,0.80958
male,0.80949
male,0.80949
male,0.80944
male,0.80944
male,0.80939
male,0.80934
female,0.80934
female,0.80934
male,0.80929
female,0.80929
female,0.80929
male,0.80925
male,0.80925
male,0.80925
female,0.8092
male,0.8092
male,0.80915
male,0.80915
male,0.80915
male,0.80915
male,0.8091
female,0.80905
male,0.80905
male,0.80905
male,0.80901
male,0.80901
male,0.80901
male,0.80896
male,0.80896
female,0.80886
male,0.80882
male,0.80882
male,0.80882
male,0.80877
male,0.80877
male,0.80877
male,0.80877
male,0.80867
male,0.80867
male,0.80862
female,0.80862
male,0.80862
male,0.80862
male,0.80862
male,0.80858
male,0.80858
male,0.80858
male,0.80858
female,0.80858
female,0.80853
male,0.80853
male,0.80853
male,0.80853
female,0.80853
male,0.80848
male,0.80848
male,0.80848
female,0.80843
male,0.80843
female,0.80839
male,0.80834
male,0.80834
male,0.80834
female,0.80824
male,0.80824
male,0.80824
male,0.80824
female,0.80819
male,0.80819
male,0.80819
male,0.80815
male,0.8081
female,0.8081
male,0.80805
male,0.80805
male,0.808
male,0.808
male,0.808
female,0.80791
female,0.80791
male,0.80791
female,0.80786
male,0.80786
male,0.80786
male,0.80786
male,0.80786
male,0.80781
male,0.80781
male,0.80781
female,0.80781
male,0.80776
male,0.80776
male,0.80776
male,0.80776
female,0.80772
male,0.80767
female,0.80767
female,0.80762
male,0.80757
male,0.80757
female,0.80757
female,0.80752
male,0.80752
male,0.80748
male,0.80743
male,0.80743
male,0.80743
female,0.80743
male,0.80738
male,0.80738
male,0.80733
male,0.80733
female,0.80733
male,0.80733
male,0.80729
male,0.80729
male,0.80729
male,0.80724
male,0.80724
female,0.80724
female,0.80724
male,0.80724
male,0.80719
male,0.80714
female,0.80714
female,0.80709
male,0.80705
male,0.80705
male,0.807
female,0.807
male,0.80695
male,0.80686
male,0.80686
male,0.80686
male,0.80686
male,0.80681
male,0.80676
female,0.80676
male,0.80671
male,0.80671
male,0.80671
male,0.80666
female,0.80666
male,0.80666
male,0.80666
female,0.80647
male,0.80643
female,0.80643
male,0.80643
male,0.80638
male,0.80638
male,0.80638
male,0.80638
male,0.80633
male,0.80633
male,0.80633
female,0.80628
male,0.80628
male,0.80628
male,0.80623
male,0.80619
male,0.80619
male,0.80619
male,0.80614
male,0.80609
male,0.80609
female,0.80609
male,0.80609
male,0.80609
male,0.80609
male,0.80604
male,0.80604
male,0.806
male,0.80595
male,0.80595
male,0.80595
male,0.80595
male,0.80595
male,0.8059
male,0.8059
male,0.8059
male,0.8059
male,0.8059
female,0.8059
female,0.80585
male,0.80585
male,0.80585
male,0.80585
female,0.8058
female,0.80576
male,0.80576
male,0.80576
female,0.80571
male,0.80561
male,0.80561
male,0.80561
male,0.80561
female,0.80561
female,0.80561
male,0.80556
male,0.80556
male,0.80556
male,0.80552
male,0.80552
male,0.80547
male,0.80547
male,0.80547
female,0.80542
male,0.80542
male,0.80542
male,0.80537
male,0.80537
male,0.80533
male,0.80533
female,0.80533
male,0.80533
female,0.80528
male,0.80523
male,0.80523
male,0.80523
female,0.80523
female,0.80518
male,0.80518
male,0.80518
male,0.80518
male,0.80518
male,0.80513
male,0.80513
male,0.80513
male,0.80513
male,0.80513
male,0.80509
male,0.80509
male,0.80509
female,0.80499
male,0.80499
male,0.80499
male,0.80494
male,0.80494
male,0.80494
male,0.80494
male,0.80485
male,0.80485
male,0.80485
male,0.8048
male,0.8048
male,0.8048
male,0.80475
male,0.80475
male,0.80475
male,0.8047
female,0.8047
male,0.80466
male,0.80466
male,0.80466
male,0.80461
male,0.80461
female,0.80456
male,0.80456
male,0.80456
female,0.80451
male,0.80451
female,0.80447
male,0.80447
female,0.80447
male,0.80447
male,0.80442
male,0.80442
male,0.80442
male,0.80442
male,0.80437
female,0.80437
male,0.80437
male,0.80437
male,0.80437
male,0.80437
female,0.80432
male,0.80432
male,0.80427
female,0.80427
male,0.80423
male,0.80418
male,0.80413
female,0.80413
male,0.80413
male,0.80403
male,0.80403
male,0.80403
male,0.80399
female,0.80399
male,0.80399
female,0.80399
male,0.80394
male,0.80394
male,0.80389
male,0.80389
male,0.80389
male,0.80389
male,0.80389
male,0.80384
female,0.80384
male,0.80384
male,0.80384
male,0.8038
male,0.8038
male,0.8038
female,0.8038
female,0.80375
male,0.8037
female,0.8037
male,0.8037
male,0.80365
male,0.80365
male,0.80356
female,0.80356
male,0.80356
male,0.80356
male,0.80356
male,0.80356
male,0.80351
female,0.80351
male,0.80351
male,0.80351
male,0.80351
male,0.80346
female,0.80346
male,0.80341
male,0.80341
male,0.80341
male,0.80341
male,0.80341
female,0.80337
male,0.80337
male,0.80332
male,0.80332
male,0.80332
female,0.80332
male,0.80327
male,0.80327
female,0.80327
female,0.80327
male,0.80322
male,0.80317
male,0.80317
male,0.80317
male,0.80313
male,0.80313
male,0.80313
male,0.80313
male,0.80308
male,0.80308
male,0.80303
male,0.80303
male,0.80303
male,0.80298
